scenario,experiment_id,collector_session_id,collection_id,collection_sequence,experiment_phase,record_timestamp_utc,raspi_read_status,sender_send_status,openplc_read_status,register_read_status,coil_read_status,pair_complete,source_sequence,state_sequence,source_mode,thingsboard_timestamp_ms,node_id_source,node_id_openplc,original_odo_meter_litre,sent_odo_meter_litre,openplc_odo_meter_litre,odo_meter_processed,original_flow_rate_lpm,expected_flow_rate_x1000,sent_flow_rate_x1000,openplc_flow_rate_x1000,openplc_flow_rate_lpm,original_volume_litre,expected_volume_x10000,sent_volume_x10000,openplc_volume_x10000,openplc_volume_litre,original_payment_status,sent_payment_status,openplc_payment_status,observed_valve_raw_source,observed_valve_raw_openplc,openplc_source_sequence,process_state,valve_reason,valve_command,abnormal_usage,payment_blocked,source_expected_valve_command,source_expected_process_state,source_expected_valve_reason,plc_expected_valve_command,plc_expected_process_state,plc_expected_valve_reason,source_odo_encoding_match,source_flow_encoding_match,source_volume_encoding_match,source_payment_encoding_match,source_encoding_integrity_match,cross_layer_odo_match,cross_layer_flow_match,cross_layer_volume_match,cross_layer_payment_match,cross_layer_sequence_match,cross_layer_valve_feedback_match,cross_layer_node_id_match,cross_layer_all_fields_match,plc_internal_odo_match,plc_logic_abnormal_match,plc_logic_payment_match,plc_logic_valve_match,plc_logic_state_match,plc_logic_reason_match,plc_logic_consistency_match,source_expected_valve_match,controller_operational_impact,observed_attack_value,source_age_ms,sampling_skew_ms
BASELINE,EXP-20260728T104439Z-3e25d72e,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000033,33,BASELINE,2026-07-28T10:45:11.284Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,6,7,THINGSBOARD_HARDCODED_MOCK,1785235505648,1,1,66,66,66,66,0.0126,13,13,13,0.013,0.00402,40,40,40,0.004,1,1,1,0,0,6,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3620.0,8.0
BASELINE,EXP-20260728T104439Z-3e25d72e,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000034,34,BASELINE,2026-07-28T10:45:12.282Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,6,7,THINGSBOARD_HARDCODED_MOCK,1785235505648,1,1,66,66,66,66,0.0126,13,13,13,0.013,0.00402,40,40,40,0.004,1,1,1,0,0,6,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4620.0,6.0
BASELINE,EXP-20260728T104439Z-3e25d72e,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000035,35,BASELINE,2026-07-28T10:45:13.287Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,6,7,THINGSBOARD_HARDCODED_MOCK,1785235505648,1,1,66,66,66,66,0.0126,13,13,13,0.013,0.00402,40,40,40,0.004,1,1,1,0,0,6,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5621.0,10.0
BASELINE,EXP-20260728T104439Z-3e25d72e,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000036,36,BASELINE,2026-07-28T10:45:14.291Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,6,7,THINGSBOARD_HARDCODED_MOCK,1785235505648,1,1,66,66,66,66,0.0126,13,13,13,0.013,0.00402,40,40,40,0.004,1,1,1,0,0,6,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6628.0,7.0
BASELINE,EXP-20260728T104439Z-3e25d72e,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000037,37,BASELINE,2026-07-28T10:45:15.279Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,6,7,THINGSBOARD_HARDCODED_MOCK,1785235505648,1,1,66,66,66,66,0.0126,13,13,13,0.013,0.00402,40,40,40,0.004,1,1,1,0,0,6,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,7616.0,7.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000001,1,PRE_ATTACK,2026-07-28T11:42:59.867Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,500,501,THINGSBOARD_HARDCODED_MOCK,1785238974346,1,1,39,39,39,39,0.3753,375,375,375,0.375,0.00378,38,38,38,0.0038,1,1,1,0,0,500,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3410.0,104.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000002,2,PRE_ATTACK,2026-07-28T11:43:00.701Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,500,501,THINGSBOARD_HARDCODED_MOCK,1785238974346,1,1,39,39,39,39,0.3753,375,375,375,0.375,0.00378,38,38,38,0.0038,1,1,1,0,0,500,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4343.0,5.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000003,3,PRE_ATTACK,2026-07-28T11:43:01.922Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,500,501,THINGSBOARD_HARDCODED_MOCK,1785238974346,1,1,39,39,39,39,0.3753,375,375,375,0.375,0.00378,38,38,38,0.0038,1,1,1,0,0,500,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5343.0,226.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000004,4,PRE_ATTACK,2026-07-28T11:43:02.700Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,500,501,THINGSBOARD_HARDCODED_MOCK,1785238974346,1,1,39,39,39,39,0.3753,375,375,375,0.375,0.00378,38,38,38,0.0038,1,1,1,0,0,500,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6342.0,5.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000005,5,PRE_ATTACK,2026-07-28T11:43:03.743Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,500,501,THINGSBOARD_HARDCODED_MOCK,1785238974346,1,1,39,39,39,39,0.3753,375,375,375,0.375,0.00378,38,38,38,0.0038,1,1,1,0,0,500,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,7357.0,33.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000006,6,PRE_ATTACK,2026-07-28T11:43:04.705Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,501,502,THINGSBOARD_HARDCODED_MOCK,1785238981357,1,1,52,52,52,52,0.0648,65,65,65,0.065,0.00398,40,40,40,0.004,1,1,1,0,0,501,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1330.0,11.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000007,7,ATTACK,2026-07-28T11:43:05.730Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,501,502,THINGSBOARD_HARDCODED_MOCK,1785238981357,1,1,52,52,52,52,0.0648,65,65,65,0.065,0.00398,40,40,40,0.004,1,1,1,0,0,501,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2362.0,4.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000008,8,ATTACK,2026-07-28T11:43:06.721Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,501,502,THINGSBOARD_HARDCODED_MOCK,1785238981357,1,1,52,52,52,52,0.0648,65,65,65,0.065,0.00398,40,40,40,0.004,1,1,1,0,0,501,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3351.0,6.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000009,9,ATTACK,2026-07-28T11:43:07.711Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,501,502,THINGSBOARD_HARDCODED_MOCK,1785238981357,1,1,52,52,52,52,0.0648,65,65,65,0.065,0.00398,40,40,40,0.004,1,1,1,0,0,501,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4342.0,5.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000010,10,ATTACK,2026-07-28T11:43:08.714Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,501,502,THINGSBOARD_HARDCODED_MOCK,1785238981357,1,1,52,52,100,100,0.0648,65,65,65,0.065,0.00398,40,40,40,0.004,1,1,1,0,0,501,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5341.0,9.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000011,11,ATTACK,2026-07-28T11:43:09.716Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,501,502,THINGSBOARD_HARDCODED_MOCK,1785238981357,1,1,52,52,100,100,0.0648,65,65,65,0.065,0.00398,40,40,40,0.004,1,1,1,0,0,501,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,6343.0,9.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000012,12,ATTACK,2026-07-28T11:43:10.731Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,501,502,THINGSBOARD_HARDCODED_MOCK,1785238981357,1,1,52,52,100,100,0.0648,65,65,65,0.065,0.00398,40,40,40,0.004,1,1,1,0,0,501,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7351.0,16.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000013,13,ATTACK,2026-07-28T11:43:11.718Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,502,503,THINGSBOARD_HARDCODED_MOCK,1785238988368,1,1,66,66,100,100,0.0126,13,13,13,0.013,0.00402,40,40,40,0.004,1,1,1,0,0,502,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1330.0,13.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000014,14,ATTACK,2026-07-28T11:43:12.711Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,502,503,THINGSBOARD_HARDCODED_MOCK,1785238988368,1,1,66,66,100,100,0.0126,13,13,13,0.013,0.00402,40,40,40,0.004,1,1,1,0,0,502,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2330.0,6.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000015,15,ATTACK,2026-07-28T11:43:13.710Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,502,503,THINGSBOARD_HARDCODED_MOCK,1785238988368,1,1,66,66,100,100,0.0126,13,13,13,0.013,0.00402,40,40,40,0.004,1,1,1,0,0,502,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3330.0,5.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000016,16,ATTACK,2026-07-28T11:43:14.708Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,502,503,THINGSBOARD_HARDCODED_MOCK,1785238988368,1,1,66,66,100,100,0.0126,13,13,13,0.013,0.00402,40,40,40,0.004,1,1,1,0,0,502,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4321.0,12.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000017,17,ATTACK,2026-07-28T11:43:15.731Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,502,503,THINGSBOARD_HARDCODED_MOCK,1785238988368,1,1,66,66,100,100,0.0126,13,13,13,0.013,0.00402,40,40,40,0.004,1,1,1,0,0,502,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5344.0,12.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000018,18,ATTACK,2026-07-28T11:43:16.720Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,502,503,THINGSBOARD_HARDCODED_MOCK,1785238988368,1,1,66,66,100,100,0.0126,13,13,13,0.013,0.00402,40,40,40,0.004,1,1,1,0,0,502,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,6338.0,7.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000019,19,ATTACK,2026-07-28T11:43:17.708Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,502,503,THINGSBOARD_HARDCODED_MOCK,1785238988368,1,1,66,66,100,100,0.0126,13,13,13,0.013,0.00402,40,40,40,0.004,1,1,1,0,0,502,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7328.0,5.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000020,20,ATTACK,2026-07-28T11:43:18.710Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,503,504,THINGSBOARD_HARDCODED_MOCK,1785238995378,1,1,79,79,100,100,0.0123,12,12,12,0.012,0.00403,40,40,40,0.004,1,1,1,0,0,503,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1318.0,7.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000021,21,ATTACK,2026-07-28T11:43:19.986Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,503,504,THINGSBOARD_HARDCODED_MOCK,1785238995378,1,1,79,79,100,100,0.0123,12,12,12,0.012,0.00403,40,40,40,0.004,1,1,1,0,0,503,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2316.0,285.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000022,22,ATTACK,2026-07-28T11:43:20.726Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,503,504,THINGSBOARD_HARDCODED_MOCK,1785238995378,1,1,79,79,100,100,0.0123,12,12,12,0.012,0.00403,40,40,40,0.004,1,1,1,0,0,503,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3335.0,6.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000023,23,ATTACK,2026-07-28T11:43:21.706Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,503,504,THINGSBOARD_HARDCODED_MOCK,1785238995378,1,1,79,79,100,100,0.0123,12,12,12,0.012,0.00403,40,40,40,0.004,1,1,1,0,0,503,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4316.0,5.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000024,24,ATTACK,2026-07-28T11:43:22.716Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,503,504,THINGSBOARD_HARDCODED_MOCK,1785238995378,1,1,79,79,100,100,0.0123,12,12,12,0.012,0.00403,40,40,40,0.004,1,1,1,0,0,503,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5324.0,7.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000025,25,ATTACK,2026-07-28T11:43:23.728Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,503,504,THINGSBOARD_HARDCODED_MOCK,1785238995378,1,1,79,79,100,100,0.0123,12,12,12,0.012,0.00403,40,40,40,0.004,1,1,1,0,0,503,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,6335.0,8.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000026,26,ATTACK,2026-07-28T11:43:24.716Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,503,504,THINGSBOARD_HARDCODED_MOCK,1785238995378,1,1,79,79,100,100,0.0123,12,12,12,0.012,0.00403,40,40,40,0.004,1,1,1,0,0,503,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7326.0,5.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000027,27,ATTACK,2026-07-28T11:43:25.727Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,504,505,THINGSBOARD_HARDCODED_MOCK,1785239002388,1,1,88,88,100,100,0.0021,2,2,2,0.002,0.00404,40,40,40,0.004,1,1,1,0,0,504,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1327.0,5.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000028,28,ATTACK,2026-07-28T11:43:26.870Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,504,505,THINGSBOARD_HARDCODED_MOCK,1785239002388,1,1,88,88,100,100,0.0021,2,2,2,0.002,0.00404,40,40,40,0.004,1,1,1,0,0,504,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2308.0,167.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000029,29,ATTACK,2026-07-28T11:43:27.710Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,504,505,THINGSBOARD_HARDCODED_MOCK,1785239002388,1,1,88,88,100,100,0.0021,2,2,2,0.002,0.00404,40,40,40,0.004,1,1,1,0,0,504,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3310.0,5.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000030,30,ATTACK,2026-07-28T11:43:28.942Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,504,505,THINGSBOARD_HARDCODED_MOCK,1785239002388,1,1,88,88,100,100,0.0021,2,2,2,0.002,0.00404,40,40,40,0.004,1,1,1,0,0,504,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4309.0,238.0
